Views,Likes,Shares,Comments,Like_Rate,Share_Rate,Comment_Rate,Platform_Instagram,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Challenge,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Live Stream,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Australia,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,dominant_engagement_type_Comments,dominant_engagement_type_Likes,dominant_engagement_type_Shares,Engagement_Level
0.8141121419785345,0.7596709862403691,0.45994035586333887,0.5047323661830916,0.0003699523579058044,0.0005968472491565621,0.00021680181631194407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.917217402230099,0.9318205481426901,0.6908212076936933,0.17970985492746375,0.0004027504550446623,0.000795630527142387,6.822814365087734e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.8211785367586978,0.39058370308670654,0.3760282609130757,0.9819109554777389,0.000188496867694476,0.0004837558881844276,0.0004185077032325225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3264696796663735,0.6255446186868283,0.4575585933590857,0.6144472236118059,0.0007601789146567009,0.0014809481927023308,0.0006588885083890403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4942863019300687,0.7414663057233017,0.5409803254408262,0.3414307153576789,0.000595006660481346,0.0011564379283688078,0.00024164856372873916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6159575796232377,0.2477754729372567,0.4404259151772311,0.5339469734867434,0.00015953494498620715,0.0007555235503967418,0.00030331078442349355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.058742370198336835,0.42578769482131706,0.2031403238396413,0.41518759379689846,0.0028694088899912113,0.003647391484448191,0.002467857900965737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.4101155944462807,0.048018549071745506,0.546924724295979,0.8347973986993497,4.674602855736803e-05,0.0014090790770207725,0.0007126461783682239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
0.6922317875123746,0.3300649537875026,0.5006204591397634,0.3899349674837419,0.00018904019436759712,0.0007640914340209146,0.00019696218409067816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.6287640821709732,0.5970682695542137,0.8473070071853172,0.7432516258129065,0.0003765879513863144,0.0014236922534352774,0.00041373344475405314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.002566742507848882,0.5362491790674206,0.9050997738326361,0.33916958479239623,0.07558177618785018,0.33936356083718094,0.042192384445085454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.784916221236438,0.06985135113488923,0.7283389708384204,0.07865932966483241,3.5164562965212056e-05,0.0009803016435327109,3.471611227911583e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
0.11974396998577877,0.44690768713258266,0.22495646778616174,0.21050525262631317,0.0014802315329148755,0.0019849949423852617,0.0006152629616773131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8716370651303159,0.8996480001281456,0.6343294037587814,0.5655227613806904,0.00040919816563762557,0.0007687893683321908,0.000226895101665623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14609884749680083,0.9493965144404044,0.9839781438264316,0.07275637818909454,0.002575764548861065,0.007108039553814611,0.00017452621153004886,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9822702896503597,0.39404163129314906,0.532053719752617,0.2977088544272136,0.00015888494779508466,0.0005721449534321157,0.00010576155587252879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8739197033150573,0.42405772958080384,0.21227708504293175,0.36326163081540774,0.00019227887367770122,0.00025657663454544066,0.00014521787093049805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.37477181621091266,0.64495466850342,0.3564537757940876,0.975487743871936,0.0006827236629520631,0.0010052247590008718,0.0009113288125897382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.33064961453845854,0.18289977414342692,0.7737525769069111,0.05612806403201601,0.00021984340398080075,0.0024720144621975266,5.927137716692855e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9367467734151981,0.6223870316679748,0.03307447511158257,0.10189094547273636,0.00026332159416634087,3.7222127207782336e-05,3.768996417335136e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
0.272978037535383,0.311702093578305,0.8494085623361287,0.3658829414707354,0.0004534072383473862,0.003286537784990767,0.0004691853279443057,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.46835778097717484,0.1831160197984911,0.8959229830074255,0.8888844422211106,0.00015523798525664094,0.0020208853717602997,0.0006644529945346323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
0.9955999843142402,0.01650074484614522,0.04451293957528571,0.9210005002501251,6.33752301394945e-06,4.7120974614316426e-05,0.0003236757903153267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.6011081269041992,0.03243284371045507,0.7797570201949442,0.3176188094047024,2.1417598551498328e-05,0.0013704932509388315,0.00018474925453845553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.18709350073346934,0.7371494017203544,0.9221824149870904,0.0399799899949975,0.0015625264298614455,0.005203966838859001,7.490604089390753e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.371042246712993,0.31569062454948826,0.06375718031343194,0.4102051025512757,0.00033775249231444255,0.00018227594178232988,0.00038695406236011946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.009531900113721759,0.4112551858911724,0.37231551347997516,0.2921460730365183,0.016713804359862684,0.040263886230007935,0.010475127842932983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.27341119659138835,0.020631437312787326,0.0757060224566179,0.7327863931965983,3.0705777867973774e-05,0.0002936819165108946,0.0009382816525322988,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.8999278535078081,0.9390487593906679,0.8959730200348257,0.8310355177588795,0.00041368380678036916,0.0010517600205717827,0.00032311153866746963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9021734781011588,0.5489055567124254,0.8215179232632147,0.27841920960480243,0.0002411280490540145,0.0009619530714782296,0.0001077068700660074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8760714934523958,0.7106312771308206,0.4183896083101495,0.8546473236618309,0.0003215487511264491,0.0005044950244276973,0.00034136506631440096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18849501536964375,0.8059275336782585,0.18622780857834798,0.2397398699349675,0.0016954908310159028,0.0010448910422444456,0.0004452327985200452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7922933301108167,0.09844383219337167,0.9308888577547385,0.47891945972986494,4.914477583787881e-05,0.0012412440449884859,0.00021137182374652715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.8160688604855704,0.3426272245270628,0.1795528691231511,0.8268334167083542,0.00016637291157170871,0.00023244428469292795,0.00035455689354314514,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.7868641365109269,0.7618294382418428,0.42837699897924464,0.5237818909454728,0.00038386885421557674,0.000575155823976917,0.00023280734176817292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.054232114032272655,0.5481847378622116,0.5606248623981747,0.3503351675837919,0.003998250309962,0.01088286029859641,0.0022550693943851276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.31991167156579897,0.6504949622771469,0.6281248123611473,0.5136168084042021,0.0008066811069145828,0.002074277471602733,0.0005620302516370466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
0.442480678905294,0.14843662400486954,0.24102836098713046,0.7109154577288644,0.00013327074975710512,0.0005758829597306141,0.0005624516929248048,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.942324221454118,0.6273746976565379,0.8608570342053119,0.727903951975988,0.0002638591475145128,0.0009650530162610966,0.00027020996270140746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5495061786688072,0.8449058130035721,0.21508916598282726,0.8199899949974988,0.0006098287604343837,0.0004137813898720532,0.0005223769519793461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.41618482306703025,0.44965280558714704,0.6783820026819847,0.575407703851926,0.0004286997349515645,0.0017221199404396728,0.000483969517005663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.4516114317177268,0.31839970206154194,0.254718491683846,0.17182591295647826,0.00027979674237823643,0.000596249215473145,0.00013298596355096245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.2714164641256269,0.9448913966265678,0.9065908772491643,0.6665932966483242,0.0013807302544582966,0.003527863661038602,0.0008597887932731888,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0782429308041913,0.6649073347322559,0.4314893020835418,0.903311655827914,0.0033650114952996275,0.005815265035519959,0.00403384301281048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.8012428163621682,0.9840679011356902,0.6052678982447011,0.6287143571785894,0.00048698117827836325,0.0007980525826172016,0.00027450107634740064,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7870339988843904,0.7792912748882731,0.8189960570822409,0.6593096548274138,0.00039258566952361584,0.0010993495594462004,0.0002930839628504158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.5649178378300512,0.06734850790498005,0.5350359265856733,0.5889744872436219,4.733988964696369e-05,0.0010007154786650968,0.00036487278618006373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.03935845242373,0.3682283073571578,0.09362928567139683,0.15169584792396199,0.003697344404263663,0.0025110429556339806,0.0013446763398138333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.4582132559075693,0.9492343301991062,0.8390408902587915,0.12270135067533766,0.0008216707099111094,0.0019345043970759594,9.351324750657285e-05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7051203201815707,0.081046068333627,0.04072013289834477,0.5275237618809405,4.5510175502422595e-05,6.111808469361771e-05,0.00026170979407712767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.17318959521936456,0.24419941053036248,0.7960891059383943,0.5097148574287144,0.0005602195611780927,0.004852928625763802,0.00103005687377981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8209552547695514,0.6628429896362268,0.6036667133678922,0.26605302651325663,0.00032008410537839464,0.0007768195353382604,0.00011313666490991583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.5202260269971134,0.1857389995034359,0.5591037367652062,0.975287643821911,0.00014170470136478202,0.0011355668746158207,0.0006563578975304364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.22823660848263483,0.4246944528984927,0.7233552829093529,0.0,0.0007385123907608979,0.003347226262032117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5938830738647232,0.7160374185074245,0.2665572523667514,0.16228114057028514,0.00047817813471230506,0.00047436896565904694,9.537908069284166e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.17090255541834964,0.02728499575517788,0.7365650581430259,0.928544272136068,6.48950417500666e-05,0.004550268761775787,0.001901383068177767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.89076568916106,0.7519822518380881,0.36476992974801353,0.3922361180590295,0.0003346481360683522,0.0004325708143372568,0.00015385768769810907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21176375965254443,0.15089341491934838,0.9977583411724675,0.9523961980990495,0.0002835759297401211,0.004975049561261375,0.00157425536531999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
